nome,endereco,telefone,email,categoria,tem_site,url_site,avaliacao,num_avaliacoes,cidade
Dona Fê Papelaria Personalizada,,21) 99966-5631,,papelaria,False,,,,"Seropédica, RJ"
Millas Bike,"Av. Min. Fernando Costa, 900 - Centro, Seropédica - RJ, 23890-000",21) 2682-2106,,loja de bicicleta,False,,3.9,,"Seropédica, RJ"
Milas Bike,"Estr. Rio São Paulo, 187-205 - Campo Lindo, Seropédica - RJ, 23890-000",,,loja de bicicleta,False,,5.0,,"Seropédica, RJ"
Construmoto Ferragens Peças e Acessórios Ltda,"Av. Min. Fernando Costa, 313 - Loja B - Fazenda Caxias, Seropédica - RJ, 23895-005",21) 2682-2787,,loja de bicicleta,False,,4.9,,"Seropédica, RJ"
JLM BIKE'S,"R. José Tunula, n° 23 - Boa Esperança, Seropédica - RJ, 23894-342",21) 98737-1090,,loja de bicicleta,False,,5.0,,"Seropédica, RJ"
Bicicletária 4s Seropédica,"BR-465 - Campo Lindo, Seropédica - RJ, 23898-000",21) 99192-7563,,loja de bicicleta,False,,5.0,,"Seropédica, RJ"
Karol bike,"R. Dois - Campo Lindo, Seropédica - RJ, 23898-405",21) 98483-3024,,loja de bicicleta,False,,4.4,,"Seropédica, RJ"
Oficina de Bicicleta Serocicle,"R. do Sabiá, 25 - Campo Lindo, Seropédica - RJ, 23890-000",,,loja de bicicleta,False,,5.0,,"Seropédica, RJ"
Showcoart’s e CIA Seropédica e Paracambi,"nº, R. Min. Fernando Costa, 1008 - Boa Esperança, Seropédica - RJ, 23890-000",21) 97222-3330,,confeitaria,False,,4.6,,"Seropédica, RJ"
RAINHA DOS BOLOS,"Boa Esperança, Seropédica - RJ, 23890-000",21) 97931-5265,,confeitaria,False,,4.8,,"Seropédica, RJ"
Los Brownies,"R. do Carmo, 29 - Boa Esperança, Seropédica - RJ, 23894-638",21) 98316-0882,,confeitaria,False,,4.7,,"Seropédica, RJ"
Ateliê LVA confeitaria artesanal,"R. Alberto Marquês, 5 - loja A - Piranema, Seropédica - RJ, 23898-828",21) 96764-4728,,confeitaria,False,,5.0,,"Seropédica, RJ"
Padaria e Confeitaria de Pai para Filha,"R. Natalício Cardoso dos Santos, 72 - Campo Lindo, Seropédica - RJ, 23898-087",21) 99600-3900,,confeitaria,False,,4.5,,"Seropédica, RJ"
Bazar Barbosa,"Av. Min. Fernando Costa, 955 - Fazenda Caxias, Seropédica - RJ, 23890-000",21) 96751-4787,,confeitaria,False,,4.4,,"Seropédica, RJ"
Camponês Cafeteria e Bistrô,"R. Tharsis e Paula, 43 - Fazenda Caxias, Seropédica - RJ, 23890-000",,,confeitaria,False,,4.7,,"Seropédica, RJ"
Salgados E Doces Fênix,"Alameda Um, qd 104 - lt 04 - Campo Lindo, Seropédica - RJ, 23890-000",21) 99146-8754,,confeitaria,False,,5.0,,"Seropédica, RJ"
Padaria Robertao,"R. José Eleotério, 742-850 - Campo Lindo, Seropédica - RJ, 23890-000",85) 2682-8139,,confeitaria,False,,4.0,,"Seropédica, RJ"
Sukla Cookie,"R. Aroldo Brazato, 26 fundos - Parque Jacimar, Seropédica - RJ, 23897-650",21) 98091-1148,,confeitaria,False,,5.0,,"Seropédica, RJ"
Miranda's Cakes,"R. Rodolfo Anechino, 51 - Campo Lindo, Seropédica - RJ, 23898-099",21) 96775-3724,,confeitaria,False,,5.0,,"Seropédica, RJ"
ANDERSON & MONIQUE - Doces & alimentos,"Rua alameda 4 lote: 02 - qd:215 Campo lindo km39, Seropédica - RJ, 23890-205",21) 98220-8934,,confeitaria,False,,5.0,,"Seropédica, RJ"
Juslley Doces e Salgados,"R. Vinte e Três, lote 33 - quadra 152 - Campo Lindo, Seropédica - RJ, 23898-210",21) 99894-7121,,confeitaria,False,,4.6,,"Seropédica, RJ"
Doceria Doce Sonho,"R. Vinte e Quatro, 31 - Jardim Maracana, Seropédica - RJ, 23891-000",21) 98684-8695,,confeitaria,False,,5.0,,"Seropédica, RJ"
Serralheria MS,"R. Jacinto Monteiro - Parque Jacimar, Seropédica - RJ, 23897-560",21) 98038-7304,,serralheria,False,,5.0,,"Seropédica, RJ"
Serralheria e Vidraçaria SERVIR,"R. José Eleotério, 1086-1198 - Campo Lindo, Seropédica - RJ, 23890-000",21) 3347-1337,,serralheria,False,,5.0,,"Seropédica, RJ"
Serralheria arte com ferro juninho,"R. Cinco - Boa Esperança, Seropédica - RJ, 23894-674",21) 99163-2407,,serralheria,False,,,,"Seropédica, RJ"
Serralheria Pais e Filhos,"R. José Eleotério, Lote 40 Qd 56 - Campo Lindo, Seropédica - RJ, 23898-220",21) 7848-8800,,serralheria,False,,,,"Seropédica, RJ"
Maycon Serralheria,"R. Jacinto Monteiro, 26 - Parque Jacimar, Seropédica - RJ, 23897-560",21) 98038-7304,,serralheria,False,,,,"Seropédica, RJ"
Inova Temper Vidraçaria,"R. Itaperuna, 10 - Boa Esperança, Seropédica - RJ, 23894-798",21) 99550-9438,,vidraçaria,False,,4.7,,"Seropédica, RJ"
M&S Design em Vidros,"R. Topázios, 4 - Vila Sarapui, Duque de Caxias - RJ, 25050-007",21) 96461-3269,,vidraçaria,False,,5.0,,"Seropédica, RJ"
Alexandre Vidraceiro | Instalação de blindex RJ,"R. Gen. Manoel Rabelo, 887 - Vila São Luis, Duque de Caxias - RJ, 25065-050",21) 97629-4339,,vidraçaria,False,,5.0,,"Seropédica, RJ"
Vidraçaria Central,"R. Dária de Jesus, 25 - Jardins, Seropédica - RJ, 23890-145",21) 98809-5955,,vidraçaria,False,,5.0,,"Seropédica, RJ"
Vidro Acril,"R. Pedro Lessa, 775 - Vila Leopoldina, Duque de Caxias - RJ, 25035-800",21) 4132-4950,,vidraçaria,False,,4.0,,"Seropédica, RJ"
Vidraceiro,"R. Nadir Pontes - Jardim Maracanã tel 982517219 987336999, Seropédica - RJ, 23890-000",21) 98733-6999,,vidraçaria,False,,5.0,,"Seropédica, RJ"
Serralheria & Vidraçaria Ezequiel (S&VE),"R. Itabaia, 2 - 4 - quadra d - Lote XV, Belford Roxo - RJ, 26185-030",21) 97686-7308,,vidraçaria,False,,5.0,,"Seropédica, RJ"
M.V. Serralheria & Vidracaria,"R. Ministro Lafaiete de Andrade, 229 - Comendador Soares, Nova Iguaçu - RJ, 26261-220",21) 97025-3040,,vidraçaria,False,,4.4,,"Seropédica, RJ"
Reis Decor Gesso e Drywall,"ROD BR 465 N°238 - Jardins, Seropédica - RJ, 23890-001",21) 97932-7319,,pintor,False,,4.9,,"Seropédica, RJ"
Leandro pintor,"R. Gastão da Cunha, 19 - Nova Aurora, Belford Roxo - RJ, 26155-100",21) 97356-4625,,pintor,False,,5.0,,"Seropédica, RJ"
"JL Martelinho De Ouro lanternagem, pintura , automotiva","R. Manoel Teixeira da Costa, Lote 39 - quadra 3 - Jardins, Seropédica - RJ, 23890-082",21) 99521-4719,,pintor,False,,4.7,,"Seropédica, RJ"
Carlauto,"R. Maria Aparecida de Souza, 3 - Campo Lindo, Seropédica - RJ, 23898-009",21) 97017-4387,,pintor,False,,4.7,,"Seropédica, RJ"
"R.V. Silva oficina mecânica, lanternagem e pintura","R. Petrópolis, 77 - Boa Esperança, Seropédica - RJ, 23894-386",21) 97160-3309,,pintor,False,,4.7,,"Seropédica, RJ"
Quequeu Lanternagem e Pintura,"R. Valdir Oliveira, 5 - Jardins, Seropédica - RJ, 23890-094",21) 3787-2401,,pintor,False,,4.8,,"Seropédica, RJ"
Oficina de pintura e lanternagem,"Av. Irmãos Carvalho - Santa Sofia, Seropédica - RJ, 23890-000",,,pintor,False,,5.0,,"Seropédica, RJ"
MS Auto Car Polimentos e Pintura 🚗,"Santa Sofia, Seropédica - RJ, 23890-000",,,pintor,False,,,,"Seropédica, RJ"
Art Metal Funilaria e Pintura Automotiva.,"R. Cambuci, 35 - Boa Esperança, Seropédica - RJ, 23894-374",21) 99767-2408,,pintor,False,,3.7,,"Seropédica, RJ"
Mão Artística,"R. Luci, 3 - QD L - Santo Tirco, Belford Roxo - RJ, 26171-130",21) 96670-6952,,pintor,False,,5.0,,"Seropédica, RJ"
Marquinho Lanternagem e Pintura,"R. Marlúcia da Silva Mendonça - Boa Esperança, Seropédica - RJ, 23894-878",21) 99710-8982,,pintor,False,,3.7,,"Seropédica, RJ"
S.E.P ELÉTRICA E PINTURA,"R. Rancharia, 5 - Lote 24 qd - Jardim Tupiara, Belford Roxo - RJ, 26183-630",21) 96860-6543,,pintor,False,,5.0,,"Seropédica, RJ"
MJ Pinturas,"Estr. do Pilar, número 86 - Pilar, Duque de Caxias - RJ, 25230-270",21) 96878-9312,,pintor,False,,5.0,,"Seropédica, RJ"
R. Júlia Viana Rangel,"R. Julia Viana Rangel, 83-393 - Jd, R. Valéria Cristina - Jardim Silvana, Belford Roxo - RJ, 26196-320",,,pintor,False,,2.0,,"Seropédica, RJ"
Inventor Elétrica,"R. Itaperuna - Boa Esperança, Seropédica - RJ, 23894-830",21) 97129-9394,,eletricista,False,,4.9,,"Seropédica, RJ"
Moreti estalacoes elétricas,"Rua Gabriel Danuzio - Pantanal, Duque de Caxias - RJ, 25040-004",21) 98200-4878,,eletricista,False,,,,"Seropédica, RJ"
Eletricista Residencial/Predial - Elisio(Orç grátis),"R. Saquarema - Boa Esperança, Seropédica - RJ, 23894-870",21) 97159-3441,,eletricista,False,,5.0,,"Seropédica, RJ"
Gustavo Lima Instalações Elétricas,"R. Antônio Muniz, 35 - Pilar, Duque de Caxias - RJ, 25235-070",21) 97173-7404,,eletricista,False,,,,"Seropédica, RJ"
Ser Luz Elétrica,"R. João Teixeira de Carvalho - Parque dos Ferreiras, Belford Roxo - RJ, 26183-350",21) 98278-1131,,eletricista,False,,5.0,,"Seropédica, RJ"
Lira Tec Elétrica,"R. Damasco, 45 - Wona, Belford Roxo - RJ, 26183-040",21) 97488-5658,,eletricista,False,,4.9,,"Seropédica, RJ"
Ge-Tech Soluções Elétricas – Eletricista em São João de Meriti - RJ,"R. Tulípa, 121 - Jardim Olavo Bilac, São João de Meriti - RJ, 25575-280",21) 99086-2431,,eletricista,False,,5.0,,"Seropédica, RJ"
TM Soluções Elétricas ( energia solar),"R. Ten. Cleto Campelo, 935 - Vila Leopoldina, Duque de Caxias - RJ, 25035-360",21) 97440-0957,,eletricista,False,,5.0,,"Seropédica, RJ"
GR Elétrica,"Estr. Acácias - Jardim Columbia, São João de Meriti - RJ, 25575-510",27) 98117-0817,,eletricista,False,,5.0,,"Seropédica, RJ"
RODRIGO TECNICO ELETRICISTA,"Av. Min. Fernando Costa, 1000 - Boa Esperança, Seropédica - RJ, 23895-095",21) 98555-3035,,eletricista,False,,5.0,,"Seropédica, RJ"
Eletricmarcio,"Rua Belarmino Goncalves Chaves, 11 - Boa Esperança, Seropédica - RJ, 23890-000",21) 99777-3894,,eletricista,False,,5.0,,"Seropédica, RJ"
Eletricista Erivelson,"R. Wilson Barroso, 20 - São Bento, Duque de Caxias - RJ, 25045-031",21) 98137-3360,,eletricista,False,,5.0,,"Seropédica, RJ"
Celso eletricista e encanador,"WhatsApp 21985220598 - Rua carlos mariguela, 25 - Santa Cruz, Rio de Janeiro - RJ, 23570-170",21) 98522-0598,,encanador,False,,5.0,,"Seropédica, RJ"
encanador etc.,"R. Leopoldina Tomé, 142 - Vila Centenario, Duque de Caxias - RJ, 25030-050",21) 97902-5845,,encanador,False,,4.5,,"Seropédica, RJ"
Amaral's Bombeiro Hidráulico,,21) 99544-0311,,encanador,False,,4.9,,"Seropédica, RJ"
Pedreiro Zé Luiz,"R. Rodolfo Bernadeli, 822 - Jardim das Oliveiras, Duque de Caxias - RJ, 25045-190",21) 96912-5061,,encanador,False,,3.7,,"Seropédica, RJ"
RS Marcenaria,"BR-465, 01 - Km 42 - Parque Jacimar, Seropédica - RJ, 23897-420",21) 99916-2710,,marcenaria,False,,5.0,,"Seropédica, RJ"
SEMPRE A FRENTE MARCENARIA,"Estr. da Comporta - Canto do Rio, Seropédica - RJ, 23899-003",21) 97232-0423,,marcenaria,False,,5.0,,"Seropédica, RJ"
LDC carpintaria e marcenaria,"R. Alberto Marquês, loja C Meio - Piranema, Seropédica - RJ, 23898-828",,,marcenaria,False,,,,"Seropédica, RJ"
TDLIBRAS – Curso de Libras do Básico ao Avançado,,21) 98183-0365,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
Jump Curso Preparatório,"Av. Prefeito Abelardo Goulart de Souza, Lt13, Qd 03 - Boa Esperança, Seropédica - RJ, 23894-878",21) 99722-7879,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
Happy Days Curso de Idiomas,"R. Conceição, 225 - Nova Belém, Japeri - RJ, 26435-070",21) 97896-6016,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
KNN Idiomas Queimados,"Av. Prof. Avelino Xanxão, 70 - Vila do Tingua - Centro, Queimados - RJ, 26385-110",21) 2665-3810,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
CMR FORTINI - INGLÊS,"R. Coruja, 130 - Pacaembu, Queimados - RJ, 26323-529",21) 98484-0378,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
Instituto Missionário Amaya,"Av. Dr. Pedro Jorge, 155 - Sala 201 - Centro, Queimados - RJ, 26383-060",21) 96722-5116,,escola de idiomas,False,,5.0,,"Seropédica, RJ"
Pré-Enem da UFRRJ,"BR 465 km 7 s/n Pavilhão Central (P1) sala 07 Zona Rural, Seropédica - RJ, 23897-000",21) 3787-4354,,curso pré-vestibular,False,,5.0,,"Seropédica, RJ"
Curso SEI,"Av. Min. Fernando Costa, 580 - sala 4 - Fazenda Caxias, Seropédica - RJ, 23890-000",21) 3787-1451,,curso pré-vestibular,False,,4.9,,"Seropédica, RJ"
Espaço Pilates,"Rua Jayme Martins Reis, 7 - Boa Esperança, Seropédica - RJ, 23894-798",21) 3787-2903,,estúdio de pilates,False,,4.8,,"Seropédica, RJ"
Estúdio de Pilates Big Monster,"R. Calcario, quadra 13 - lote 47 - Parque alvora, Nova Iguaçu - RJ, 26295-607",21) 98550-5020,,estúdio de pilates,False,,5.0,,"Seropédica, RJ"
Espaço Pilates| Nova Iguaçu km 34,"Rua Santo Antoninho, N: 01 - Prados Verdes, Nova Iguaçu - RJ, 26299-162",,,estúdio de pilates,False,,4.9,,"Seropédica, RJ"
Spaço Vagner Fontes,"Travessa João Correa Costa 13 B - Fazenda Caxias, Seropédica - RJ, 23895-163",21) 99524-5177,,estúdio de pilates,False,,5.0,,"Seropédica, RJ"
Espaço Cactus Pilates,"R. Faustino Fernandes de Moura, 157 - Fazenda Caxias, Seropédica - RJ, 23890-000",21) 97204-5203,,estúdio de pilates,False,,5.0,,"Seropédica, RJ"
Avenida Gourmet Gastrobar,"Av. dos Operários, 577 - Fábrica, Paracambi - RJ, 26600-000",21) 99336-6908,,restaurante,False,,4.6,,"Paracambi, RJ"
ARMAZÉM 11,"Praça Pres. Castelo Branco, 100 - Centro, Paracambi - RJ, 26600-000",,,restaurante,False,,4.7,,"Paracambi, RJ"
"Reis Bottoni ""Restaurante e Petiscaria""","Estr. Paracambi | Japeri, 1192 - Mutirão, Paracambi - RJ, 26600-000",21) 98706-9721,,restaurante,False,,4.7,,"Paracambi, RJ"
Restaurante da Rute,"Rua Dominique Level, 95 - Centro, Paracambi - RJ, 26600-000",21) 97494-6843,,restaurante,False,,4.4,,"Paracambi, RJ"
Restaurante Brasileirinhas Comida Caseira,"R. Beraldo Sacchi, 342 - Amapa, Paracambi - RJ, 26600-000",,,restaurante,False,,4.9,,"Paracambi, RJ"
Pensão Dona Lourdes,"R. Miguel Pereira Romeiro, 177 - Centro, Paracambi - RJ, 26600-000",21) 2683-4736,,restaurante,False,,4.4,,"Paracambi, RJ"
Sítio Ilha Paracambi,"Estrada RJ 127 - KM 6, Estr. do Cabral, 02, Paracambi - RJ, 26600-000",21) 96814-7033,,restaurante,False,,4.6,,"Paracambi, RJ"
Restaurante Do Vicente Do Peixe,"R. José Cândido da Costa Cortês, 186 - Sabugo, Paracambi - RJ, 26600-000",21) 2683-3531,,restaurante,False,,4.5,,"Paracambi, RJ"
Restaurante Cantinho Mineiro,"RJ-127, 10383 - Amapa, Paracambi - RJ, 26600-000",21) 99787-5969,,restaurante,False,,4.1,,"Paracambi, RJ"
Salão Um Toque De Beleza,"R. Bazileu José Leal - Lages, Paracambi - RJ, 26600-000",21) 2683-1894,,salão de beleza,False,,4.8,,"Paracambi, RJ"
Rosane Monfardini - Salão e Spa,"R. Francisco Teixeira, 57 - Centro, Paracambi - RJ, 26600-000",21) 2683-2254,,salão de beleza,False,,4.8,,"Paracambi, RJ"
Atrevida,"R. Vereadora Dalila Fernandes, 318 - Fábrica, Paracambi - RJ, 26600-000",21) 2683-3141,,salão de beleza,False,,4.6,,"Paracambi, RJ"
Espaço Kairós Beleza e Saúde,"R. Pref. Bento Barbosa, 61 - Lages, Paracambi - RJ, 26600-000",21) 99492-5878,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Lissandra Silva - Espaço Charme,"Av. Pref. Hélio Ferreira da Silva, 36 - Lages, Paracambi - RJ, 26600-000",21) 97726-0395,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Salão Dollavale,"Tv. Bom Jardim, 25 - Lages, Paracambi - RJ, 26600-000",21) 99378-6024,,salão de beleza,False,,4.8,,"Paracambi, RJ"
Emanuelle Fernandes beauty,"Av. Pref. Hélio Ferreira da Silva, 36 - Sala 4 - Lages, Paracambi - RJ, 26600-000",21) 96832-0442,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Salão Catarina Braz,"Novo Horizonte - Bom Jardim, Paracambi - RJ, 26600-000",24) 99270-9565,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Salao Galarani,"R. Afonso de Araújo, 20 - Lages, Paracambi - RJ, 26600-000",21) 99056-7659,,salão de beleza,False,,3.7,,"Paracambi, RJ"
Studio Depil e Designer Sobrancelhas Rosimeri Araújo e Bruna Assunção,"R. Bezerra de Menezes, 660 - Lages, Paracambi - RJ, 26600-000",21) 99344-0865,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Studio Irmãs Almeida,"R. Bezerra de Menezes, 255 - Lages, Paracambi - RJ, 26600-000",21) 97417-8169,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Estúdio Angélica formas e fios,"Av. Francisco Augusto Marquês, 390 - Lages, Paracambi - RJ, 26600-000",21) 97414-8059,,salão de beleza,False,,5.0,,"Paracambi, RJ"
Dunga Barbeiro,"Av. dos Operários, 70 - Centro, Paracambi - RJ, 26600-000",21) 97387-4326,,barbearia,False,,4.9,,"Paracambi, RJ"
Barbearia Design E Stilo,"Sabugo, Paracambi - RJ, 26600-000",21) 99088-4083,,barbearia,False,,5.0,,"Paracambi, RJ"
Barbearia AdemilsonConstantino,"R. Custódio de Oliveira, 283 - Centro, Paracambi - RJ, 26600-000",21) 96455-9400,,barbearia,False,,4.8,,"Paracambi, RJ"
"Barbearia Barba, Cabelo & Amigos","Rua Aracaju - Bnh, Paracambi - RJ, 26600-000",21) 96870-1649,,barbearia,False,,4.5,,"Paracambi, RJ"
Barbearia Do Matheus,"R. Cabo Cavalcante, 279 - Lages, Paracambi - RJ, 26600-000",21) 96875-7032,,barbearia,False,,5.0,,"Paracambi, RJ"
Barbearia SBG,"R. Feliciano dos Anjos Teixeira, 1500 - Sabugo, Paracambi - RJ, 26600-000",,,barbearia,False,,5.0,,"Paracambi, RJ"
Bolonini Barbershop,"R. Pedro Caneppa, 78 - Centro, Paracambi - RJ, 26600-000",21) 99448-7129,,barbearia,False,,5.0,,"Paracambi, RJ"
Barbearia 9 de Julho,"Praca Da Liberdade, 42 - Lages, Paracambi - RJ, 26600-000",21) 99700-6751,,barbearia,False,,5.0,,"Paracambi, RJ"
Dunamis Barbearia,"R. Vitória, 60 - Bnh, Paracambi - RJ, 26600-000",,,barbearia,False,,5.0,,"Paracambi, RJ"
Barbearia|DKM,"R. Beraldo Sacchi - Sabugo, Paracambi - RJ, 26600-000",21) 97269-0136,,barbearia,False,,,,"Paracambi, RJ"
Jgddyiov,"Praça do Miro - R. Pref. Plínio Alves de Moura - Lages, Paracambi - RJ, 26600-000",21) 98933-7092,,barbearia,False,,5.0,,"Paracambi, RJ"
Barbearia Magrinho,"R. Dep. Romeu Natal, 1047 - Lages, Paracambi - RJ, 26600-000",21) 97233-3296,,barbearia,False,,,,"Paracambi, RJ"
BARBEARIA ROCHA,"R. Maj. Costa, 30 - Lages, Paracambi - RJ, 26600-000",21) 99261-6648,,barbearia,False,,,,"Paracambi, RJ"
CMA - Centro Médico Avançado,"R. Pedro Caneppa, 100 - Centro, Paracambi - RJ, 26600-000",21) 2683-1954,,clínica médica,False,,3.5,,"Paracambi, RJ"
Marco Aurélio Amin Sardenberg,"R. Dr. Nilo Peçanha, 331 - Raia, Paracambi - RJ, 26600-000",21) 2683-5095,,clínica médica,False,,4.1,,"Paracambi, RJ"
CLINICA DR ODILO,"R. Dr. Nilo Peçanha, 1490 - Raia, Paracambi - RJ, 26600-000",,,clínica médica,False,,4.9,,"Paracambi, RJ"
MEDSERVE Medicina e Segurança do Trabalho,"r - R. Dr. Nilo Peçanha, 290 - Barreira, Paracambi - RJ, 26600-000",21) 2683-2788,,clínica médica,False,,2.9,,"Paracambi, RJ"
Cordis Imagem,"R. Miguel Pereira Romeiro, 106 - Centro, Paracambi - RJ, 26600-000",21) 2683-3894,,clínica médica,False,,2.8,,"Paracambi, RJ"
Maternidade Nossa Senhora Aparecida,"R. Dr. Nilo Peçanha, 540 - Centro, Paracambi - RJ, 26600-000",21) 2683-9200,,clínica médica,False,,4.5,,"Paracambi, RJ"
CLINICA MONICA GARCIA LTDA,"R. João Fischer, 85 - Fábrica, Paracambi - RJ, 26600-000",21) 99775-2541,,clínica médica,False,,,,"Paracambi, RJ"
Consultório Dra Afifi,"R. Dr. Nilo Peçanha, 464 - Barreira, Paracambi - RJ, 26600-000",21) 99715-6361,,clínica médica,False,,4.7,,"Paracambi, RJ"
Auto Peças & Oficina do Paulinho / Paracambi,"R. Randolfo Raposo, 139 - Barreira, Paracambi - RJ, 26600-000",21) 99550-8072,,oficina mecânica,False,,4.7,,"Paracambi, RJ"
TANAKA AUTO CENTER,"RJ-127, 11027 - Barreira, Paracambi - RJ, 26600-000",21) 97004-8846,,oficina mecânica,False,,4.7,,"Paracambi, RJ"
Auto Mecânica Dois Amigos,"RJ-127, 9590 - Lages, Paracambi - RJ, 26600-000",21) 98849-8353,,oficina mecânica,False,,4.9,,"Paracambi, RJ"
Auto Mecânica Divaldo,"Rodovia, RJ-127, 10841 - Lages, Paracambi - RJ, 26600-000",21) 99366-3407,,oficina mecânica,False,,4.6,,"Paracambi, RJ"
Auto Mecanica Campos,"Estr. do Cabral, 9085 - Vila Theodoro, Paracambi - RJ, 26600-000",,,oficina mecânica,False,,4.9,,"Paracambi, RJ"
Mecanica Mais,"Estr. do Cabral, 11819 - Barreira, Paracambi - RJ, 26600-000",21) 97692-8142,,oficina mecânica,False,,4.7,,"Paracambi, RJ"
Garage KM9,"Estr. Eduardo Pereira Dias - Vila Theodoro, Paracambi - RJ, 26600-000",,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Auto mecânica Leandro,"R. do Acre, 35 - Lages, Paracambi - RJ, 26600-000",21) 97619-1967,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Auto mecânica branco,"Rua Juda, 120 - Guarajuba, Paracambi - RJ, 26600-000",21) 99226-4376,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Ribas Mecânico,"R. Oscár da Silva Tressi, 103 - Guarajuba, Paracambi - RJ, 26600-000",21) 97681-4933,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Oficina Do Cristian,"Rua Kardec de Souza, 747 - Raia, Paracambi - RJ, 26600-000",,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Auto Mecânica Rodrigo (Didi),"R. Maximiniano de Carvalho, 255 - Lages, Paracambi - RJ, 26600-000",21) 96440-4162,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
injecar,"R. Bazileu José Leal, 195 - Lages, Paracambi - RJ, 26600-000",21) 98615-7161,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
OFICINA EDISON DE SOUZA OLIVEIRA,"Perto do hospital - R. Telécio Barbosa - Lages, Paracambi - RJ, 26600-000",21) 98674-5831,,oficina mecânica,False,,5.0,,"Paracambi, RJ"
Marinho,"Estr. do Cabral, 11807 - Barreira, Paracambi - RJ, 26600-000",21) 99649-5575,,oficina mecânica,False,,4.6,,"Paracambi, RJ"
Pet Shop Mundo Pet I Veterinária Popular I Paracambi,"Rua Dominique Level, 342 - Centro, Paracambi - RJ, 26600-000",21) 2683-2409,,pet shop,False,,4.6,,"Paracambi, RJ"
Circuito Pet,"R. Américo Rodrigues Ferreira, 18 - Raia, Paracambi - RJ, 26600-000",21) 99894-9542,,pet shop,False,,4.9,,"Paracambi, RJ"
