nome,cidade,categoria,telefone,endereco,avaliacao,num_avaliacoes,tem_site,email,fonte_email,classificacao_email,prioridade,motivo_classificacao
Ótica Nova Visão,"Queimados, RJ",ótica,21) 3764-8401,"Av. Dr. Pedro Jorge, 189 - Queimados, RJ, 26383-060",4.3,,False,contato@vriconsulting.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
"Óticas Amigão Queimados - Óculos Completo a partir de R$99,90","Queimados, RJ",ótica,21) 98252-9799,"estação de trem - Rua Padre Marquês, 20 - Próximo a - Vila Sao Roque, Queimados - RJ, 26435-250",1.0,,False,contato@oticascariocao.com,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
American Pet,"São João de Meriti, RJ",,,,,,False,financeiro@americanpet.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
Atacadão Pavunense (Matriz),"São João de Meriti, RJ",,,,,,False,contato@atacadaopavunense.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Badini Contabilidade,"São João de Meriti, RJ",,,,,,False,sac@grupobadini.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Barbearia ferreira,"São João de Meriti, RJ",,,,,,False,contato@acheiempresa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Baviera SJM,"São João de Meriti, RJ",,,,,,False,contato@portaljpa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Belafera Studio Pet,"São João de Meriti, RJ",,,,,,False,contato@belaferastudiopet.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
CASA & TAL IMOVEIS,"São João de Meriti, RJ",,,,,,False,atendimento@casaetalimobiliaria.com,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Caçula - Vilar dos Teles,"São João de Meriti, RJ",,,,,,False,sac@cacula.com,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Clínica Veterinária & Petshop Apaixonados Por Quatro Patas - Unidade Agostinho Porto,"São João de Meriti, RJ",,,,,,False,contato@apaixonadosporquatropatas.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Colégio e Curso Fator - Un. SJM,"São João de Meriti, RJ",,,,,,False,contato@sistemafator.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Condomínio Venda Velha 2,"São João de Meriti, RJ",,,,,,False,atendimento.fianca@loft.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Dentista São João de Meriti RJ | Amil Hapvida Metlife Primavida Sulamérica Unimed,"São João de Meriti, RJ",,,,,,False,contato@brdental.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Dom Atacadista - São João de Meriti,"São João de Meriti, RJ",,,,,,False,contato@domatacadista.net,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Drogarias Legítima,"São João de Meriti, RJ",,,,,,False,marketing@santoseabreu.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Drogarias Pacheco,"São João de Meriti, RJ",,,,,,False,sac@drogariaspacheco.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Edelis Móveis,"São João de Meriti, RJ",,,,,,False,atendimento@edelismoveis.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Elite Fitness,"São João de Meriti, RJ",,,,,,False,contato@academiaelite.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Escritório de Advocacia Liliane Vernin,"São João de Meriti, RJ",,,,,,False,contato@lilianevernin.adv.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Euzébio Lima Advocacia,"São João de Meriti, RJ",,,,,,False,contato@silvalimaadvocacia.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Hidraulicasa | Bombeiro Hidráulico 24h no Rio de Janeiro,"São João de Meriti, RJ",,,,,,False,contato@hidraulicasa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
HidroRio Serviços Especializados de Hidráulica e Caça Vazamentos,"São João de Meriti, RJ",,,,,,False,contato@hidrorio.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Kaka Fashion,"São João de Meriti, RJ",,,,,,False,contato@bcommerce.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Lavanderia 60 Minutos - Jardim Vinte e Cinco de Agosto,"São João de Meriti, RJ",,,,,,False,atendimento@lavanderia60minutos.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
Lavô Limpô Lavanderia Express,"São João de Meriti, RJ",,,,,,False,contato@lavolimpo.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Linda Imóveis,"São João de Meriti, RJ",,,,,,False,atendimento@lindaimoveis.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Lojas Competição - São João de Meriti,"São João de Meriti, RJ",,,,,,False,contato@varejocomercil.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
Lojas Competição - São João de Meriti LJ01,"São João de Meriti, RJ",,,,,,False,contato@varejocomercil.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
Lu Rodrigues Aluguel de Roupas,"São João de Meriti, RJ",,,,,,False,contato@lurodrigues.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Lulean Joias,"São João de Meriti, RJ",,,,,,False,sac@joiaslulean.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Marco A De A Costa Corretor De Imoveis,"São João de Meriti, RJ",,,,,,False,comercial@listaamarela.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
MedDent São João,"São João de Meriti, RJ",,,,,,False,atendimento@meddent.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Meiry Joias,"São João de Meriti, RJ",,,,,,False,atendimento@meiryjoias.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Motta Imóveis,"São João de Meriti, RJ",,,,,,False,contato@mottaimoveisrj.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Nova celulares,"São João de Meriti, RJ",,,,,,False,contato@novacelulares.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Planos de saúde São João de Meriti,"São João de Meriti, RJ",,,,,,False,comercial@listaamarela.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Supermercado Vianense São João de Meriti,"São João de Meriti, RJ",,,,,,False,sac@supervianense.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
The King's,"São João de Meriti, RJ",,,,,,False,adm@thekingsoriginal.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
eLav Lavanderia Rio de Janeiro - Vila da Penha,"São João de Meriti, RJ",,,,,,False,contato@elavlavanderia.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Fernando Bernardes Townsend - Advogado,"São João de Meriti, RJ",advogado,21) 99821-1576,"Av. Automóvel Clube, 63 - sala 403 - 4 andar - Centro, São João de Meriti - RJ, 25525-125",4.4,,False,contato@portaljpa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
PROVA PRÁTICA DE DIREÇÃO VEICULAR - SÃO JOÃO DE MERITI,"São João de Meriti, RJ",auto escola,,"R. Tulípa, 1120 - Jardim Sumare, São João de Meriti - RJ, 25580-500",2.3,,False,contato@portaljpa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Bar Kings Bar,"São João de Meriti, RJ",bar,21) 96942-0755,"1,2 km, R. Est. Eliane Castanheira, 808 - Vila Rosali, São João de Meriti - RJ, 25510-242",4.5,,False,adm@thekingsoriginal.com.br,cnpj,caixa_generica_negocio,85,caixa generica em dominio proprio
Barbearia JW,"São João de Meriti, RJ",barbearia,21) 99070-4494,"Av. Comendador Teles, 2542 - Vilar dos Teles, São João de Meriti - RJ, 25561-162",4.8,,False,contato@acheiempresa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Clínica LL Odontologia Avançada,"São João de Meriti, RJ",dentista,21) 96546-4689,"R. Egas Muniz, 22 - sala 107 e 108 - Vilar dos Teles, São João de Meriti - RJ, 25576-281",5.0,,False,atendimento@riolabor.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
OdontoCompany São João de Meriti,"São João de Meriti, RJ",dentista,21) 2755-9402,"R. da Matriz, 117 - Sobreloja - Centro, São João de Meriti - RJ, 25520-640",4.1,7,False,contato@odontocompanysjdemeriti.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Refrigeração e Climatização,"São João de Meriti, RJ",eletricista,,"R. Moacir Saraíva de Carvalho - Jardim Metropole, São João de Meriti - RJ, 25571-190",5.0,,False,contato@centralarmeriti.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
J.F Imobiliária,"São João de Meriti, RJ",imobiliária,21) 2156-0627,"Galeria das xerox - R. da Matriz, 217 - Loja 18 - Centro, São João de Meriti - RJ, 25520-640",4.6,,False,contato@jfalmeidaimoveis.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Caçulinha Jóias e Relógios,"São João de Meriti, RJ",joalheria,21) 97008-3368,"R. Assia Tanus Bedran - São João de Meriti, RJ, 25520-560",5.0,,False,sac@cacula.com,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Giga Point Petiscos e Lanches,"São João de Meriti, RJ",lanchonete,21) 2656-2973,"R. Arizona, 60 - Éden, São João de Meriti - RJ, 25545-040",4.9,,False,contato@portaljpa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
D' Luxo Lavagem a Seco RJ,"São João de Meriti, RJ",lavanderia,21) 96435-2214,"R. Separação, 23 - Lote 17 - Vilar dos Teles, São João de Meriti - RJ, 25555-620",4.9,,False,contato@dluxoonline.com,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Dry Informática,"São João de Meriti, RJ",lavanderia,21) 2653-0208,"Av. Arthur Antônio Sendas, 1995 - Parque Analândia, São João de Meriti - RJ, 25585-021",5.0,,False,contato@parafa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Nobre Arte - Marcenaria,"São João de Meriti, RJ",marcenaria,21) 96949-8840,"R. Fortuna, Lt5 Qd1 - Vila Esperanca, Belford Roxo - RJ, 25040-004",5.0,,False,comercial@nobremeriti.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Panificação Skill Ltda.,"São João de Meriti, RJ",padaria,21) 3735-4130,"Av. Getúlio de Moura, 1713 - Agostinho Porto, São João de Meriti - RJ, 25545-201",4.5,,False,contato@skillpanificacao.com,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Jmw Oficina Curso De Lanternagem E Pintura,"São João de Meriti, RJ",pintor,21) 98264-7415,"R. Fragata - Éden, São João de Meriti - RJ, 25535-021",4.9,,False,contato@portaljpa.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Marquês Pintura Automotiva,"São João de Meriti, RJ",pintor,21) 97132-1463,"R. Donato Mazone, 18 - Jardim Iris, São João de Meriti - RJ, 25575-741",5.0,,False,comercial@listaamarela.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Rio Black Fort Serralheria,"São João de Meriti, RJ",serralheria,21) 3047-0037,"R. Salgado Filho, 56 - Lote 13, Quadra - Jardim Meriti, São João de Meriti - RJ, 25555-190",,,False,sac@forteferroeaco.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Mercado e distribuidora Menor Preço,"São João de Meriti, RJ",supermercado,21) 2662-8278,"R. Assunção, 11 - quadra 111 - Vilar dos Teles, São João de Meriti - RJ, 25561-410",4.0,,False,vendas@lorenbrindes.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Serralheria e Vidraçaria WL,"São João de Meriti, RJ",vidraçaria,21) 3036-9326,"Estr. Aníbal da Mota, 2174 - Jardim Limeira, Belford Roxo - RJ, 26190-060",3.0,,False,contato@diocesededuquedecaxias.org.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
VL Vidros RJ,"São João de Meriti, RJ",vidraçaria,21) 3752-5920,"ao lado do posto Shell - Rua Nicolau Cheven, 310 - Jardim Meriti, São João de Meriti - RJ, 25510-310",4.7,,False,contato@vlvidros.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
ÓTICA RENASCER,"São João de Meriti, RJ",ótica,21) 97981-7674,"R. Gessyr Gonçalves Fontes, 139 - Loja 5 - Centro, São João de Meriti - RJ, 25520-570",5.0,,False,atendimento@listamais.com.br,comercial,caixa_generica_negocio,85,caixa generica em dominio proprio
Andreza Silva - Esteticista,"Belford Roxo, RJ",,,,,,False,andressa124.silva.atanasio@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Barbearia Shelby,"Belford Roxo, RJ",,,,,,False,barbeariashelbyclub@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Beldenty Odontologia - DrªEricaBorsodi,"Belford Roxo, RJ",,,,,,False,beldentyodontologia@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Bombeiro Hidráulico Anderson,"Belford Roxo, RJ",,,,,,False,anderson.flum@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Centro Médico Doutora Eliane - Belford Roxo,"Belford Roxo, RJ",,,,,,False,centromedicodoutoraeliane@hotmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Centro de depilação e beleza - MANU JUNGER,"Belford Roxo, RJ",,,,,,False,manuelajunger1992@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Colégio Zero Hum - Belford Roxo,"Belford Roxo, RJ",,,,,,False,cursozerohumbelfordroxo@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Consultório 888,"Belford Roxo, RJ",,,,,,False,sacconsultorio888@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Edson Ferreira Hidraulica | Encanador Duque de Caxias,"Belford Roxo, RJ",,,,,,False,edsonlobooriginal@hotmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Espaço Beleza Impecável,"Belford Roxo, RJ",,,,,,False,espacobeleza.contato@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Liv Pilates e Fisioterapia,"Belford Roxo, RJ",,,,,,False,livpilatesefisioterapia@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Mano's Grill Restaurante em Belford Roxo,"Belford Roxo, RJ",,,,,,False,3rrestaurante@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
R Decor - Moveis Design,"Belford Roxo, RJ",,,,,,False,ravmoveis@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
RANCHO FORTE RESTAURANTE,"Belford Roxo, RJ",,,,,,False,ranchoforterestaurante@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Renan Cell (Assistência Técnica),"Belford Roxo, RJ",,,,,,False,renan.rr61@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Service Odonto Belford Roxo 1,"Belford Roxo, RJ",,,,,,False,novaodontobelford@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Studio Dany & Giovanna - Salão de Beleza,"Belford Roxo, RJ",,,,,,False,studiodanielebarcelos@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Ultra Academia Belford Roxo,"Belford Roxo, RJ",,,,,,False,redeultrafit@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
VETERINÁRIA MEU AMIGO PET,"Belford Roxo, RJ",,,,,,False,veterinariameuamigopet@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Dr. Valter Gomes - Advogado,"Belford Roxo, RJ",advogado,21) 99745-2074,"Av. Benjamin Pinto Dias, 1058 - Sala 101 - Centro, Belford Roxo - RJ, 26130-000",4.9,,False,dr.valtergomes@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Encanta Vet,"Belford Roxo, RJ",clínica veterinária,21) 2762-7510,"R. Felino Lauro Pinto - Shangri-La, Belford Roxo - RJ, 26140-110",4.8,,False,encantaveterinaria@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Flor de Belford Roxo,"Belford Roxo, RJ",confeitaria,21) 2694-2558,"R. João Fernandes Neto, 1427 - Belford Roxo, RJ, 26130-050",4.8,,False,doces.flor@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Izabele Delvito confeitaria caseira,"Belford Roxo, RJ",confeitaria,21) 98084-7443,"R. Castro Viêira, 83 - Areia Branca, Belford Roxo - RJ, 26112-360",5.0,,False,delvitoiza@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Lá Boulangerie Padaria & confeitaria,"Belford Roxo, RJ",confeitaria,21) 98267-5048,"Av. Retiro da Imprensa, 1700 - Vila Entre Rios, Belford Roxo - RJ, 26112-180",4.4,,False,l.boulangerie2019@yahoo.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Unodenty - Holmes e Silva clínica odontológica,"Belford Roxo, RJ",dentista,21) 3582-4410,"Dentro da Galeria Alkir Lopes - Rua João Fernandes Neto, 1436 loja03 e sala 309 - Centro, Belford Roxo - RJ, 26130-050",4.8,,False,cintia_holmes@hotmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Studio de Pilates Daniele Loriano,"Belford Roxo, RJ",estúdio de pilates,21) 97892-9685,"Av. Joaquim da Costa Lima, 2991 - sala 1 - Santa Amélia, Belford Roxo - RJ, 26115-315",5.0,,False,danielestudiopilates@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Ezequiel Antinho Imóveis,"Belford Roxo, RJ",imobiliária,21) 99266-1717,"Av. Ayrton Senna da Silva, lote 1 - quadra 2 - jardim ipê, Belford Roxo - RJ, 26182-430",4.5,,False,ezequiel_toledo@ig.com.br,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Fashion Belíssima Bijuterias,"Belford Roxo, RJ",joalheria,21) 2661-0194,"R. João Fernandes Neto, 1246 - Centro, Belford Roxo - RJ, 26130-051",5.0,,False,modabelissimaonline@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Mops Biju,"Belford Roxo, RJ",joalheria,21) 2791-2233,"Av. Benjamin Pinto Dias, 1058 - Belford Roxo, RJ, 26130-170",4.4,,False,mopsbiju@gmail.com,cnpj,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Rainha das joias,"Belford Roxo, RJ",joalheria,21) 99926-6087,"R. João Fernandes Neto, 1266 - Belford Roxo, RJ, 26130-050",5.0,,False,belajoiasvilar@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
Deu fome lanches Belford roxo / Cachorro quente,"Belford Roxo, RJ",lanchonete,21) 97659-0672,"Estr. Geral - Santo Antonio da Prata, Belford Roxo - RJ, 26112-080",4.0,,False,deufomelanches2015@gmail.com,comercial,pessoal_relacionado,70,provedor publico mas parece ligado ao negocio
