nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
@lashdesigner_biafreixo,22) 99992-2002,22) 99992-2002,https://www.instagram.com/lashdesigner_biafreixo?igsh=MXBzaWxicjIzZ2hmZA==&utm_source=qr,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 807 - Copacabana, Rio de Janeiro - RJ, 22041-011",False,https://www.instagram.com/lashdesigner_biafreixo?igsh=MXBzaWxicjIzZ2hmZA==&utm_source=qr,5.0,
Jessica Quintans Beauty Studio,21) 97279-0757,21) 97279-0757,http://www.instagram.com/jessicaquintans.beauty,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 647/514 - Copacabana, Rio de Janeiro - RJ, 22050-002",False,http://www.instagram.com/jessicaquintans.beauty,5.0,
Mari Sales Lash,21) 99662-1214,21) 99662-1214,,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 647 - Copacabana, Rio de Janeiro - RJ, 22050-002",False,,5.0,
Cílios e Sobrancelhas - Copacabana por Maria Fernanda Lima Lash,24) 99877-9504,24) 99877-9504,,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana - Copacabana, Rio de Janeiro - RJ, 22020-001",False,,,
Spa das Sobrancelhas,21) 3435-1365,,https://instagram.com/spadassobrancelhascopa1?igshid=ZDdkNTZiNTM=,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Santa Clara, 33 - Sala 416 - Copacabana, Rio de Janeiro - RJ, 22041-011",False,https://instagram.com/spadassobrancelhascopa1?igshid=ZDdkNTZiNTM=,4.6,
Lash designer,21) 97989-7935,21) 97989-7935,,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Miguel Lemos, 24 - Copacabana, Rio de Janeiro - RJ, 22071-000",False,,,
Lu Rosa Beauty,21) 98298-9627,21) 98298-9627,https://www.instagram.com/lurosabeauty,,lash designer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Miguel Lemos, 41 - sl 201 - Copacabana, Rio de Janeiro - RJ, 22071-000",False,https://www.instagram.com/lurosabeauty/,5.0,
Balm Spa | spa rio de janeiro | massagem | spa copacabana | day spa rio de janeiro,21) 98522-4865,21) 98522-4865,http://www.instagram.com/balmspa,,spa,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Miguel Lemos, 41 - sala 306 - Copacabana, Rio de Janeiro - RJ, 22071-000",False,http://www.instagram.com/balmspa,5.0,
Massage - Rildo Nacif,21) 97961-0384,21) 97961-0384,,,spa,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 391 - Copacabana, Rio de Janeiro - RJ, 22040-002",False,,5.0,
Paulo Machado Massagen's,21) 96766-0107,21) 96766-0107,https://instagram.com/pauloquickmassage?igshid=MzRlODBiNWFlZA==,,spa,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 30 - Copacabana, Rio de Janeiro - RJ, 22013-071",False,https://instagram.com/pauloquickmassage?igshid=MzRlODBiNWFlZA==,4.9,
Point 202,21) 3439-7760,,https://instagram.com/point202ofc?igshid=MzMyNGUyNmU2YQ==,,spa,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 202 - Copacabana, Rio de Janeiro - RJ, 22031-070",False,https://instagram.com/point202ofc?igshid=MzMyNGUyNmU2YQ==,4.1,
"Massagem Relaxante, Esportiva, Liberação Miofascial, Quiropraxia Massagem Sensual e Tântrica Domiciliar Cléber de Souza",21) 98656-3597,21) 98656-3597,,,spa,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 610 - sala 1022 - Copacabana, Rio de Janeiro - RJ, 22050-001",False,,,
Divino Fogão - Botafogo Praia Shopping,,,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Botafogo,"Praia de Botafogo, 400 - 7 andar - Botafogo, Rio de Janeiro - RJ, 22250-040",False,,2.5,
Bonde Boca Copacabana,21) 3268-9310,,https://instagram.com/bondebocacp,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 51 - Copacabana, Rio de Janeiro - RJ, 22011-001",False,https://instagram.com/bondebocacp,4.7,
Adega Pérola - (Copacabana),21) 2255-9425,,https://www.instagram.com/adegaperola,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 138 - Copacabana, Rio de Janeiro - RJ, 22031-010",False,https://www.instagram.com/adegaperola/,4.6,
Parada de Copa Restaurante,21) 3936-0450,,http://www.instagram.com/paradadecopa?igsh=YnplZzF1NHltOHU3&utm_source=qr,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 450 - Copacabana, Rio de Janeiro - RJ, 22040-002",False,http://www.instagram.com/paradadecopa?igsh=YnplZzF1NHltOHU3&utm_source=qr,4.5,
Restaurante Mondego - (Copacabana),21) 2255-5160,,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Constante Ramos, 2936 - Copacabana, Rio de Janeiro - RJ, 22070-000",False,,4.1,
Na Brasa Columbia - Copacabana,21) 3586-2032,,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Atlântica, 3092 - Copacabana, Rio de Janeiro - RJ, 22070-000",False,,4.3,
Restaurante La Maison,21) 2256-2581,,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Atlântica, 2634 - Copacabana, Rio de Janeiro - RJ, 22041-001",False,,4.1,
Favo Bar e Restaurante Copacabana,,,https://www.instagram.com/favobar,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 403 - Copacabana, Rio de Janeiro - RJ, 22020-002",False,https://www.instagram.com/favobar,4.6,
Restaurante Príncipe de Mônaco - (Copacabana),21) 2521-0195,,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Miguel Lemos, 18 - Copacabana, Rio de Janeiro - RJ, 22071-001",False,,4.3,
Barraca da Chiquita Copacabana | Restaurante Comida Nordestina RJ,21) 2548-9144,,https://www.instagram.com/barracadachiquita_,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Santa Clara, 33 - Copacabana, Rio de Janeiro - RJ, 22031-011",False,https://www.instagram.com/barracadachiquita_,4.6,
Deck buffet,21) 97254-3727,21) 97254-3727,,,restaurante,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Atlântica, 2316 - Copacabana, Rio de Janeiro - RJ, 22010-000",False,,4.4,
Gisela Pinheiro Esteves GPE Advogados,21) 99918-3961,21) 99918-3961,https://instagram.com/gpeadv,,advogado,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 278 - Copacabana, Rio de Janeiro - RJ, 22040-002",False,https://instagram.com/gpeadv,4.9,
Thiana Vellasco Advogada,21) 97699-6564,21) 97699-6564,https://instagram.com/gpeadv,,advogado,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 435 - CO 02 - Copacabana, Rio de Janeiro - RJ, 22060-030",False,,5.0,
Justino & Fagundes Advocacia,21) 99997-1460,21) 99997-1460,https://instagram.com/gpeadv,,advogado,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Alm. Gonçalves, 50 - Copacabana, Rio de Janeiro - RJ, 22060-040",False,,5.0,
HUGO MARTINS SOCIEDADE INDIVIDUAL DE ADVOCACIA,21) 96432-4198,21) 96432-4198,https://instagram.com/gpeadv,,advogado,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Belfort Roxo, 394 - Copacabana, Rio de Janeiro - RJ, 22020-010",False,,,
Karen Souza e Anna Canto e Mello Arquitetura,21) 97299-9087,21) 97299-9087,https://www.instagram.com/studiio.fig,denise@dlarquitetura.com.br,arquiteto,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 1059 - Copacabana, Rio de Janeiro - RJ, 22060-001",False,,5.0,
STILO ARQUITETURA,21) 2521-8945,,https://www.instagram.com/studiio.fig,denise@dlarquitetura.com.br,arquiteto,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 794 - sala 406 - Copacabana, Rio de Janeiro - RJ, 22050-001",False,,5.0,
studio.figueiró,,,https://www.instagram.com/studiio.fig,denise@dlarquitetura.com.br,arquiteto,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. 5 de Julho, 189 - Copacabana, Rio de Janeiro - RJ, 22051-030",False,https://www.instagram.com/studiio.fig/,5.0,
Sophia Vogel - Fotografia,21) 96613-2790,21) 96613-2790,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 599 - Copacabana, Rio de Janeiro - RJ, 22020-002",False,,5.0,
Estúdio Giovanna Frange - Fotografia,21) 99600-2455,21) 99600-2455,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 43 - Sala 803 - Copacabana, Rio de Janeiro - RJ, 22031-071",False,https://www.instagram.com/giovannafrangeph/,5.0,
Côncavo Studio,21) 96954-0522,21) 96954-0522,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 599 - Sala 602 - Copacabana, Rio de Janeiro - RJ, 22060-002",False,,5.0,
Raio de Luz Fotografia,21) 98307-2076,21) 98307-2076,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Praia de Copacabana,"Rua Siqueira Campos, 43 - Posto 3 - Praia de Copacabana, Rio de Janeiro - RJ, 22031-071",False,,4.4,
Centro Foto Canetas / @centrofotocopa,21) 98785-9066,21) 98785-9066,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Avenida Nossa Senhora de Copacabana, 581 Subsolo loja 11 (descendo a escada rolante - @centrofotocopa - Copacabana, Rio de Janeiro - RJ, 22031-000",False,https://www.instagram.com/centrofotocopa/,4.6,
Vapt Vupt Lab Fotografia Digital e Analógico,21) 97519-2642,21) 97519-2642,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Tonelero, 153 - Loja S - Copacabana, Rio de Janeiro - RJ, 22030-001",False,,4.8,
JT Foto & Vídeo,21) 98184-5118,21) 98184-5118,https://www.instagram.com/giovannafrangeph,,fotógrafo,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Atlântica, 3264 - 5º andar - Copacabana, Rio de Janeiro - RJ, 22070-001",False,https://www.instagram.com/jt.fotoevideo,4.9,
Escola Tempo de Crescer,21) 99876-8208,21) 99876-8208,https://www.instagram.com/tempodecrescer.edinfantil,,escola,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Lacerda Coutinho, 54 - Copacabana, Rio de Janeiro - RJ, 22041-030",False,https://www.instagram.com/tempodecrescer.edinfantil/,4.9,
Escola Municipal Doutor Cícero Penna,,,https://www.instagram.com/tempodecrescer.edinfantil,,escola,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Atlântica, 1976 - Copacabana, Rio de Janeiro - RJ, 22021-001",False,,,
Centro de Ensino de Copacabana,21) 97892-4115,21) 97892-4115,https://www.instagram.com/tempodecrescer.edinfantil,,escola,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 370 - loja 319 - Copacabana, Rio de Janeiro - RJ, 22040-901",False,,4.8,
Bebola - Escola de Esportes Prof. Bernardo Fejgiel - CIB,21) 2287-9622,,https://www.instagram.com/tempodecrescer.edinfantil,,escola,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 489 - Copacabana, Rio de Janeiro - RJ, 22040-002",False,,4.4,
Policlinica de Copacabana,21) 96756-3724,21) 96756-3724,,,clínica médica,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 59 - 201 - Copacabana, Rio de Janeiro - RJ, 22040-021",False,,3.6,
Espaço Facial Copacabana - Harmonização Facial,21) 97310-5659,21) 97310-5659,,,harmonização facial,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 473 - Copacabana, Rio de Janeiro - RJ, 22040-001",False,,4.5,
Royal Face,21) 99498-4587,21) 99498-4587,,,harmonização facial,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 363 - Copacabana, Rio de Janeiro - RJ, 22040-001",False,,4.2,
"Brazoli Beauty | Harmonização Facial e Corporal, Preenchimento de Glúteo e SPA Urbano",21) 99610-7827,21) 99610-7827,,,harmonização facial,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Siqueira Campos, 30 - sala 709 - Copacabana, Rio de Janeiro - RJ, 22031-071",False,,5.0,
Dra Talita félix / Harmonizacão Facial / Botox / Preenchimento labial / Lipo De Papada / Copacabana,21) 98133-5914,21) 98133-5914,https://www.instagram.com/dratalitafelix,,harmonização facial,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 500 - Copacabana, Rio de Janeiro - RJ, 22020-002",False,https://www.instagram.com/dratalitafelix/,5.0,
Depile Studio de Beleza em Copacabana,21) 96561-3931,21) 96561-3931,https://instagram.com/depile_studiodebeleza?igshid=NGExMmI2YTkyZg==,,depilação a laser,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 370 - Loja 110 - Copacabana, Rio de Janeiro - RJ, 22040-901",False,https://instagram.com/depile_studiodebeleza?igshid=NGExMmI2YTkyZg==,5.0,
Sensatez Copacabana - Estética & Bem-estar,21) 98464-0573,21) 98464-0573,https://www.instagram.com/sensatezriocopacabana,,depilação a laser,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Raimundo Corrêa, 28 - Loja B - Copacabana, Rio de Janeiro - RJ, 22040-042",False,https://www.instagram.com/sensatezriocopacabana/,4.7,
CopaDepil,21) 99822-1966,21) 99822-1966,,,depilação a laser,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 194 - Copacabana, Rio de Janeiro - RJ, 22011-001",False,,4.9,
Clínica de estética - Espaço Joicy Barbosa,21) 97660-5360,21) 97660-5360,https://www.instagram.com/joicybarbosa.estetica,,depilação a laser,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 1018 - sala 402 - Copacabana, Rio de Janeiro - RJ, 22060-002",False,https://www.instagram.com/joicybarbosa.estetica/,5.0,
Celina RJ Depilação a Laser,21) 96785-3969,21) 96785-3969,,,depilação a laser,"Copacabana - Rio de Janeiro, RJ",Ipanema,"R. Visc. de Pirajá, 351 - 10º Andar -Sala 1002 - Ipanema, Rio de Janeiro - RJ, 22410-003",False,,4.9,
Design de Sobrancelhas | Raquel Menezes | micropigmentação e cursos Copacabana rio de janeiro,21) 97359-7435,21) 97359-7435,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 647 - sala 514 - Copacabana, Rio de Janeiro - RJ, 22050-901",False,,5.0,
Studio Ellen Araujo Copacabana | Limpeza de Pele | Extensão de Cílios | Micropigmentação de Sobrancelhas,21) 99951-5018,21) 99951-5018,https://www.instagram.com/ellenaraujooficial,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Santa Clara, 50 - sala 1204 - Copacabana, Rio de Janeiro - RJ, 22041-012",False,https://www.instagram.com/ellenaraujooficial/,4.9,
Bianca Mezzomo Estética e Micropigmentação,,,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Santa Clara, 50 - sala 1019 - Copacabana, Rio de Janeiro - RJ, 22041-012",False,,4.2,
Spa das Sobrancelhas,21) 3435-1365,,https://instagram.com/spadassobrancelhascopa1?igshid=ZDdkNTZiNTM=,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Santa Clara, 33 - Sala 416 - Copacabana, Rio de Janeiro - RJ, 22041-011",False,https://instagram.com/spadassobrancelhascopa1?igshid=ZDdkNTZiNTM=,4.6,
Alessia beauty room - Cílios Copacabana,21) 98272-8341,21) 98272-8341,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",RJ,"Av. Nossa Sra. de Copacabana, 807 - Sala 606 - Copacabana, Rio de Janeiro - RJ, 22050-002, Rio de Janeiro - RJ, 22041-011",False,,5.0,
Studio Cris Perfeito,51) 98445-2705,51) 98445-2705,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Edifício Pinheiro Machado - R. Miguel Lemos, 41 - sala 303 - Copacabana, Rio de Janeiro - RJ, 22071-001",False,,5.0,
Jessica Quintans Beauty Studio,21) 97279-0757,21) 97279-0757,http://www.instagram.com/jessicaquintans.beauty,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 647/514 - Copacabana, Rio de Janeiro - RJ, 22050-002",False,http://www.instagram.com/jessicaquintans.beauty,5.0,
"StudioFênix/Sobrancelhas, Cilios, Unhas,Tranças,Micropigmentação,Brow lamination,Limpeza de facial,Remoção-Laser.ESPA/PORTU",21) 97072-0366,21) 97072-0366,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Edifício das boutique - R. Santa Clara, 75 - sob. loja 808 - Copacabana, Rio de Janeiro - RJ, 22041-011",False,,5.0,
Carol Portes Beauty,21) 96588-5277,21) 96588-5277,https://www.instagram.com/carolportesbeauty?igsh=aWE5eXFyM3d2eTNk,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua: Miguel Lemos, 41 - cobertura 08 - Copacabana, Rio de Janeiro - RJ, 22061-021",False,https://www.instagram.com/carolportesbeauty?igsh=aWE5eXFyM3d2eTNk,5.0,
Cilios - Sobrancelhas - Micropigmentação Daniele Moreira,,,https://www.instagram.com/dannygaldinociliossobrancelhas,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 1018 - COBERTURA 9 - Copacabana, Rio de Janeiro - RJ, 22060-002",False,https://www.instagram.com/dannygaldinociliossobrancelhas/,5.0,
Carol beauty • Micropigmentaçao e designer de sobrancelha,21) 98468-0518,21) 98468-0518,,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Princesa Isabel, 134 - Copacabana, Rio de Janeiro - RJ, 22011-010",False,,5.0,
Carol Alena •Design de sobrancelha •Micropigmentação •Depilação •Limpeza de pele •Remoção de tatuagem e sobrancelha,21) 99911-5650,21) 99911-5650,https://www.instagram.com/p/CSuBXeTne14/?utm_medium=copy_link,,micropigmentação,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Rua Santa Clara, n•, 50 - sala 509 - Copacabana, Rio de Janeiro - RJ, 20775-180",False,https://www.instagram.com/p/CSuBXeTne14/?utm_medium=copy_link,5.0,
Karen Souza e Anna Canto e Mello Arquitetura,21) 97299-9087,21) 97299-9087,,denise@dlarquitetura.com.br,designer de interiores,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 1059 - Copacabana, Rio de Janeiro - RJ, 22060-001",False,,5.0,
RB DECOR RIO,21) 97464-1327,21) 97464-1327,,denise@dlarquitetura.com.br,designer de interiores,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 302 - Loja 7 - Copacabana, Rio de Janeiro - RJ, 22040-002",False,,5.0,
Exclusiva Interiores - Móveis Planejados em Copacabana e Rio de Janeiro,21) 96480-4026,21) 96480-4026,,denise@dlarquitetura.com.br,designer de interiores,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Shopping Copacabana Mall - R. Barata Ribeiro, 370 - Loja 227 - Copacabana, Rio de Janeiro - RJ, 22040-901",False,,5.0,
Jorge Delmas Interiores,21) 3813-2309,,,denise@dlarquitetura.com.br,designer de interiores,"Copacabana - Rio de Janeiro, RJ",Ipanema,"Av. Rainha Elisabeth da Bélgica, 729 - 104 - Ipanema, Rio de Janeiro - RJ, 22081-041",False,,5.0,
Wellington Rodrigues | Fisiologista & Treinador,21) 95911-0841,21) 95911-0841,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 702 - Sala 2 - Copacabana, Rio de Janeiro - RJ, 22050-001",False,,5.0,
Gustavo Bassan Preparação Física,21) 96535-3269,21) 96535-3269,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 581 - Loja 214 - Copacabana, Rio de Janeiro - RJ, 22031-071",False,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,5.0,
Studio de Personal Trainer JJ,21) 98784-5681,21) 98784-5681,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 1063 - Sobreloja 201 - Copacabana, Rio de Janeiro - RJ, 22060-001",False,https://www.instagram.com/jeanjjp,5.0,
Studio Áldina Sousa – Personal Trainer Copacabana,21) 97204-3401,21) 97204-3401,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 794 - sl 201 - Copacabana, Rio de Janeiro - RJ, 22051-020",False,,,
Eletrofit Training | Eletroestimulação em Copacabana,21) 99248-9486,21) 99248-9486,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Raul Pompéia, 149B - Copacabana, Rio de Janeiro - RJ, 22080-001",False,https://www.instagram.com/eletrofit_training?igsh=MTh5b3N5Nzg4N3F3bg==,4.9,
Academia Forma Fitness Copacabana,21) 2547-7702,,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Barata Ribeiro, 489 - Copacabana, Rio de Janeiro - RJ, 22040-001",False,https://www.instagram.com/formafitnesscopacabana/,4.7,
TDL Fitness Rj,21) 98045-0852,21) 98045-0852,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"Condomínio Vertical Centro Comercial - Rua Siqueira Campos, 43 - sala 413 - Copacabana, Rio de Janeiro - RJ, 22031",False,https://www.instagram.com/tdlfitnessrj/,4.5,
DYNAMO STUDIO,21) 2148-0639,5521971371451,https://instagram.com/gustavobassanpreparacaofisica?igshid=1i6rzyhgay38i,,personal trainer,"Copacabana - Rio de Janeiro, RJ",Copacabana,"R. Silva Castro, 10 - SOBRELOJA - Copacabana, Rio de Janeiro - RJ, 22031-030",False,,5.0,
